测试套/软件包名,测试用例名,状态,日志文件,原因
os-basic,oe_test_auditctl,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_auditctl/2023-04-28-03:36:43.log,测试套问题，x86 和 riscv 原因一致，测试套没有显示安装 audit 软件包，而 x86 和 riscv 镜像均没有预装 audit 软件包，导致 auditctl: command not found
,oe_test_catman,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_catman/2023-04-28-03:30:09.log,可能是测试套问题， x86 和 riscv 原因基本一致 [详细分析](./cause_md/os-basic/oe_test_catman.md)
,oe_test_dmraid,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_dmraid/2023-04-28-03:31:39.log,测试套问题， x86 和 riscv 原因不同，  [详细分析](./cause_md/os-basic/oe_test_dmraid.md)
,oe_test_nmcli_config_connect,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_nmcli_config_connect/2023-04-28-08:12:59.log,x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_nmcli_config_connect.md)
,oe_test_nmcli_macsec,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_nmcli_macsec/2023-04-28-08:10:38.log,x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_nmcli_macsec.md)
,oe_test_power_powertop2tuned_optimize,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_power_powertop2tuned_optimize/2023-04-28-07:59:24.log,x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_power_powertop2tuned_optimize.md)
,oe_test_reboot,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_reboot/2023-04-28-05:55:16.log,测试环境问题，需要重测
,oe_test_server_mariadb_compatibilty,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_server_mariadb_compatibilty/2023-04-28-04:54:41.log,测试环境问题，需要重测
,oe_test_server_openssh_verifykey,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_server_openssh_verifykey/2023-04-28-04:29:21.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_server_openssh_verifykey.md)
,oe_test_server_squid_blacklist,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_server_squid_blacklist/2023-04-28-04:25:29.log,x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_server_squid_blacklist.md)
,oe_test_server_vsftpd_NKdelay,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_server_vsftpd_NKdelay/2023-04-28-04:18:57.log,测试环境问题，需要重测
,oe_test_server_vsftpd_transfer,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_server_vsftpd_transfer/2023-04-28-04:13:38.log,测试环境问题，需要重测
,oe_test_sos,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_sos/2023-04-28-05:25:07.log,qemu 运行速度问题，需要重测
,oe_test_system_log_recorded,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_system_log_recorded/2023-04-28-04:12:23.log,测试套问题， x86 和 riscv 原因基本一致 [详细分析](./cause_md/os-basic/oe_test_system_log_recorded.md)
,oe_test_system_monitor_login,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_system_monitor_login/2023-04-28-04:11:08.log,测试环境问题，需要重测
,oe_test_system_monitor_reboot,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_system_monitor_reboot/2023-04-28-03:40:46.log,测试环境问题，需要重测
,oe_test_uname,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_uname/2023-04-28-03:40:18.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/os-basic/oe_test_uname.md)
,oe_test_whereis,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_whereis/2023-04-28-03:29:34.log,x86 和 riscv 原因一致，[详细分析](./cause_md/os-basic/oe_test_whereis.md)
,oe_test_count_gperftools_function,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_count_gperftools_function/2023-04-28-10:58:54.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/os-basic/oe_test_count_gperftools_function.md)
,oe_test_disk_graphics_card,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-basic/oe_test_disk_graphics_card/2023-04-28-10:05:30.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/os-basic/oe_test_disk_graphics_card.md)
acl,oe_test_access_providepam,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/acl/oe_test_access_providepam/2023-05-25-16_28_24.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/acl/oe_test_access_providepam.md)
anaconda,oe_test_service_zram,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/anaconda/oe_test_service_zram/2023-05-25-21_41_44.log,测试套问题， x86 和 riscv 原因一致，没有软件包提供 zram.service
audit,oe_test_audit_ausearch,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_ausearch/2023-05-25-22_58_32.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/audit/oe_test_audit_ausearch.md)
,oe_test_audit_available_disk_space,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_available_disk_space/2023-05-25-22_51_28.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_available_disk_space.md)
,oe_test_audit_count_number_of_event,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_count_number_of_event/2023-05-25-22_37_18.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_count_number_of_event.md)
,oe_test_audit_count_time,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_count_time/2023-05-25-22_37_08.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_count_number_of_event.md)
,oe_test_audit_event_log,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_event_log/2023-05-25-22_57_47.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_available_disk_space.md)
,oe_test_audit_fetch_file_in_order,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_fetch_file_in_order/2023-05-25-22_36_21.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_fetch_file_in_order.md)
,oe_test_audit_max_log_file_ignore,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_max_log_file_ignore/2023-05-25-22_40_37.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_max_log_file_ignore.md)
,oe_test_audit_max_log_file_keep_logs,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_max_log_file_keep_logs/2023-05-25-22_50_35.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_max_log_file_rotate,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_max_log_file_rotate/2023-05-25-22_39_42.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_max_log_file_suspend,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_max_log_file_suspend/2023-05-25-22_49_20.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_max_log_file_syslog,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_max_log_file_syslog/2023-05-25-22_48_03.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_monitor_dictionary_access,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_monitor_dictionary_access/2023-05-25-22_33_01.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_monitor_do_command,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_monitor_do_command/2023-05-25-22_33_36.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_monitor_file_access,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_monitor_file_access/2023-05-25-22_02_54.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_monitor_network_visit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_monitor_network_visit/2023-05-25-22_34_21.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_monitor_system_use,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_monitor_system_use/2023-05-25-22_33_17.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_other,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_other/2023-05-25-22_58_00.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_rule_conflict_strategy,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_rule_conflict_strategy/2023-05-25-22_35_47.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_rule_contact_strategy,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_rule_contact_strategy/2023-05-25-22_35_13.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_rule_fetch_from_rule,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_rule_fetch_from_rule/2023-05-25-22_36_08.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_show_event_list,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_show_event_list/2023-05-25-22_37_30.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_track_designated_access,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_track_designated_access/2023-05-25-22_34_36.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_use_d_audit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_use_d_audit/2023-05-25-22_34_47.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_use_w_audit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_use_w_audit/2023-05-25-22_35_01.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_audit_user_build_connection,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_audit_user_build_connection/2023-05-25-22_37_42.log,测试套问题， x86 和 riscv 原因基本一致，[详细分析](./cause_md/audit/oe_test_audit_user_build_connection.md)
,oe_test_aulastlog,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_aulastlog/2023-05-25-22_58_53.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_inject_time_fault,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_inject_time_fault/2023-05-25-22_55_53.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_service_auditd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_service_auditd/2023-05-25-22_57_10.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_start_audit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_start_audit/2023-05-25-22_58_18.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
chrony,oe_test_service_chrony-wait,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/chrony/oe_test_service_chrony-wait/2023-07-20-12_08_39.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/chrony/oe_test_service_chrony-wait.md)
cmake,oe_test_ccmake,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/cmake/oe_test_ccmake/2023-05-25-15:21:43.log,x86 和 riscv 原因一致，[详细分析](./cause_md/cmake/oe_test_ccmake.md)
,oe_test_ccmake3,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/cmake/oe_test_ccmake3/2023-05-25-15:25:48.log,x86 和 riscv 原因一致，[详细分析](./cause_md/cmake/oe_test_ccmake3.md)
crontabs,oe_test_crontabs,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/crontabs/oe_test_crontabs/2023-05-25-16_38_51.log,x86 和 riscv 原因一致，[详细分析](./cause_md/crontabs/oe_test_crontabs.md)
dbxtool,oe_test_service_dbxtool,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dbxtool/oe_test_service_dbxtool/2023-05-25-21:05:52.log,x86 和 riscv 原因一致，[详细分析](./cause_md/dbxtool/oe_test_service_dbxtool.md)
dhcp,oe_test_service_dhcpd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dhcp/oe_test_service_dhcpd/2023-05-25-21:39:19.log,x86 和 riscv 原因不同，[详细分析](./cause_md/dhcp/oe_test_service_dhcpd.md)
,oe_test_service_dhcpd6,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dhcp/oe_test_service_dhcpd6/2023-05-25-21:38:13.log,x86 和 riscv 原因不同，[详细分析](./cause_md/dhcp/oe_test_service_dhcpd6.md)
dmidecode,oe_test_dmidecode,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dmidecode/oe_test_dmidecode/2023-05-25-22:30:42.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/dmidecode/oe_test_dmidecode.md)
dnf,oe_test_dnf_enabled_enablerepo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dnf/oe_test_dnf_enabled_enablerepo/2023-05-25-17_06_44.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/dnf/oe_test_dnf_enabled_enablerepo.md)
,oe_test_dnf_list_mark,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dnf/oe_test_dnf_list_mark/2023-05-25-17_14_32.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/dnf/oe_test_dnf_list_mark.md)
,oe_test_dnf_reinstall_repoinfo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dnf/oe_test_dnf_reinstall_repoinfo/2023-05-25-17_20_55.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/dnf/oe_test_dnf_reinstall_repoinfo.md)
,oe_test_dnf_repeat-upgrade-downgrade,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/dnf/oe_test_dnf_repeat-upgrade-downgrade/2023-05-25-17_35_52.log,测试套问题， x86 和 riscv 原因不同，[详细分析](./cause_md/dnf/oe_test_dnf_repeat-upgrade-downgrade.md)
ebtables,oe_test_service_ebtables,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ebtables/oe_test_service_ebtables/2023-05-26-02:18:40.log,测试套问题， x86 和 riscv 原因一致，[详细分析](./cause_md/ebtables/oe_test_service_ebtables.md)
fftw,oe_test_fftw_fftw-wisdom-to-conf,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/fftw/oe_test_fftw_fftw-wisdom-to-conf/2023-05-26-14:22:42.log,x86 和 riscv 原因一致，[详细分析](./cause_md/fftw/oe_test_fftw_fftw-wisdom-to-conf.md)
,oe_test_fftw_fftw-wisdom_02,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/fftw/oe_test_fftw_fftw-wisdom_02/2023-05-26-14:26:27.log,x86 和 riscv 原因一致，[详细分析](./cause_md/fftw/oe_test_fftw_fftw-wisdom_02.md)
,oe_test_fftw_fftwf-wisdom_02,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/fftw/oe_test_fftw_fftwf-wisdom_02/2023-05-26-14:31:51.log,x86 和 riscv 原因一致，[详细分析](./cause_md/fftw/oe_test_fftw_fftwf-wisdom_02.md)
,oe_test_fftw_fftwl-wisdom_02,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/fftw/oe_test_fftw_fftwl-wisdom_02/2023-05-26-14:37:36.log,x86 和 riscv 原因一致，[详细分析](./cause_md/fftw/oe_test_fftw_fftwl-wisdom_02.md)
firewalld,oe_test_firewalld_add_newservice,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_add_newservice/2023-05-26-15:17:27.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致，[详细分析](./cause_md/firewalld/oe_test_firewalld_add_newservice.md)
,oe_test_firewalld_add_port,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_add_port/2023-05-26-15:21:23.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_add_service,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_add_service/2023-05-26-15:26:04.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_add_sourceip,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_add_sourceip/2023-05-26-15:28:36.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_add_sourceport,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_add_sourceport/2023-05-26-15:29:01.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_addport_udp,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_addport_udp/2023-05-26-15:23:54.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_allow_zones,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_allow_zones/2023-05-26-15:29:28.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_block_icmp,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_block_icmp/2023-05-26-15:32:25.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_change_interface,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_change_interface/2023-05-26-15:32:54.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_change_xml,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_change_xml/2023-05-26-15:35:18.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_directrule_acceptdport,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_directrule_acceptdport/2023-05-26-15:37:44.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_dnat,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_dnat/2023-05-26-15:40:07.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_dropzone_service,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_dropzone_service/2023-05-26-15:43:02.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_forward_nat,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_forward_nat/2023-05-26-15:45:27.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_getzone,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_getzone/2023-05-26-15:46:10.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_ip_camouflage,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_ip_camouflage/2023-05-26-15:46:36.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_list,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_list/2023-05-26-15:47:04.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
,oe_test_firewalld_lockdown,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/firewalld/oe_test_firewalld_lockdown/2023-05-26-15:47:31.log,测试套问题，没有安装测试对象 firewalld 软件包， x86 和 riscv 原因一致
